N,P,K,temperature,humidity,ph,rainfall,label
103.78772935503125,41.89303874152257,41.02466665282153,25.761925587259064,84.38937852981805,6.3752200246190345,236.86489079151076,rice
91.257065080866,39.975951165886926,45.18609293321678,24.486150704630386,88.47508202832206,6.316694050181948,270.02197700015137,rice
98.08197270185619,43.54107627278001,37.03942876471529,25.73238732096959,88.79630034908708,6.70789149311449,220.13266743992386,rice
97.17776407424323,44.838652347545036,39.26416646217367,25.961624400390136,83.67692189458859,6.2304038115131855,250.57066500245026,rice
96.16673291053995,50.303789740739646,42.332012728185234,25.209590218123452,83.90848601295855,6.180906275874721,245.7492047482421,rice
98.3491464926399,45.39082356441866,41.304298223399854,25.210960803428826,86.24441240153928,6.08045629441959,224.35714953843393,rice
108.96964786740638,47.94821853306917,38.8715317863097,25.243308915353552,81.34356436644326,6.017740899119986,243.19313006346493,rice
94.80501330584055,43.502113204382546,39.59853110645188,24.222989261734558,84.34932945017655,5.969993847789758,261.8253390629688,rice
105.80967012754888,41.44516870074892,35.87531257489005,24.867224187783684,83.43404973771767,6.050020604523043,234.17174932284118,rice
89.90278137030518,42.104649713302884,39.285478768076004,24.862729720792878,84.30046593921676,6.234096914128284,209.54467231494425,rice
97.99068982008535,42.82432180639274,39.200837529973136,25.345054477918147,81.37490954482901,6.325216403911986,239.68386912340597,rice
100.97651839063003,51.38540919730549,40.69650966887877,25.899841822219265,79.44660289206213,6.261506963174236,223.75638429373478,rice
103.51733398815567,42.53583996232684,38.33401834354295,24.04731752621943,78.2138922382222,6.077754562578314,233.83786310405011,rice
104.26735947875713,47.51546761120903,41.414615567635416,24.88749187271238,80.6506705118765,6.452541526904492,238.53142014566782,rice
104.76008341119955,42.29121846573892,43.03814745345949,26.333309992893074,82.3303780234047,6.416367851267713,209.29826011172068,rice
97.90764956650938,47.79471903862273,40.4662879830054,24.330770594068692,82.75236145404565,6.214079130830046,210.9181498922278,rice
97.22588924401259,46.15485289831759,41.05526922519761,24.259974984438713,88.43993946419526,6.10309386745044,248.67720303945944,rice
105.14785528754292,44.53008630702573,40.159466042733605,25.182075572648074,86.32028309326361,6.373396282186705,230.59106346894575,rice
98.85217405071032,44.8777124215937,40.000253179274246,25.759946671436786,81.04666765332885,6.292294057184374,193.8346018472298,rice
92.34588205997247,43.035636913711826,37.835325899371455,25.010283450004593,84.38665655374994,5.924171366631614,254.12719265894643,rice
93.20027671597911,46.338216604446245,40.949482785019924,26.19606453139329,82.46195049730667,6.234704442403509,244.9026555949363,rice
94.48328628399034,43.63504955897766,39.70814020475953,25.771114584309874,82.77487221299776,6.308958057716736,227.1502531673433,rice
102.98296446432258,41.323182708698255,46.27950492679179,25.757638060201057,83.97258040600923,6.047568673040256,216.29705620095166,rice
100.8545544164234,41.16618727704114,44.72006470742573,25.498704851191683,85.07888634828726,6.292714763388425,255.04454213365807,rice
104.1429121244066,45.517763753166356,41.1575396576695,27.094887790311475,82.63489086609576,5.922664940816998,246.28831120608774,rice
97.4364841219808,49.73727376923131,37.7108283709157,24.81535448002056,86.21282140847262,6.550641872502738,282.8868410883133,rice
100.95123814646028,45.47997484072032,36.662765584049744,23.196829937140137,80.58805752333687,6.530788746638372,247.56339477704887,rice
103.75354236380402,44.64408502167035,43.57342885926659,26.443828925365427,83.51616460902379,6.1931835997818325,246.97865654271627,rice
98.14392076167857,45.85747841880763,40.78824767544142,24.588070512138856,90.12406800281937,6.3317772260137914,236.99529725804584,rice
102.74065142534447,48.918005225120474,41.44043021017483,25.09709239990873,84.06885334369446,5.707767557695028,254.70196560961423,rice
96.0284443536001,45.658147504091566,34.76624203907742,26.178595616374473,87.15469699184574,5.989821776440301,251.25153362246678,rice
97.82167692060958,43.76721830749879,42.782315444674545,23.557966413046966,83.73337645434168,6.183899742965771,262.5310501541735,rice
97.70957263601002,48.318866130179664,41.363261014643086,23.873517507304474,84.98098159309099,6.008770070178957,230.61618746452888,rice
92.82496212646576,46.28626931538484,36.66870794675657,23.55884985659303,83.35520285429864,6.410739208591898,232.16266548700867,rice
102.92183488471349,49.60726797598797,38.585425577650156,24.285277338977117,83.06546066803128,6.699391719418299,231.37614292358435,rice
97.18358595878365,45.549703311665716,40.79115161306956,25.395672945415296,81.51231988835018,5.985261688128407,254.2344309812218,rice
100.07496471236612,41.3265929048385,40.157400395068734,25.471769058531493,84.59726846534176,6.061570734080831,266.97073992534115,rice
102.88447995343546,40.895522402263005,39.12348644258933,25.248646761395698,81.32858016757629,6.302975882869735,231.7408711233126,rice
102.67918705617967,49.95278379669375,39.689535195802115,23.72851070449687,85.19724235259925,6.612501133412414,232.35407289972434,rice
103.99231065383671,50.17099716234989,39.24406786537934,22.92090690703062,86.26748186133707,5.974965779678522,245.65339002965638,rice
99.40908709294345,44.4614423601522,40.457687536307404,25.048918226851345,84.43465508845493,6.306033127519062,235.5762929997678,rice
97.46021012773508,43.85043803659204,44.41447591897947,24.575401569725496,82.77006572943299,6.65979224143295,257.136965756518,rice
99.5216907345616,49.3843328767266,32.30002467720611,25.41344719454495,84.65761222723718,5.878354191659665,199.46800876885715,rice
89.87599339625181,41.67886295386953,39.28944920647095,25.631758263599142,82.71288370835664,5.961759428459688,225.1193091554959,rice
91.31732516546148,42.31581894313252,40.529537264117344,25.124417288852815,85.88564516993613,6.154688513546311,225.91650598869398,rice
92.06380232587358,46.929980384067136,40.8879819690613,25.68411977683827,78.82991448525144,6.132867607107532,198.23359177704938,rice
94.01651903439111,43.81618463142123,38.88425625603613,25.206290236703563,82.64420121129746,6.43283528974457,222.65450800136153,rice
102.39864536034062,44.984634399839784,34.72983465256425,25.47705823504132,78.4234294124338,6.304373436959689,223.52718991477332,rice
94.56712566783963,44.50967130442646,40.98398645114233,24.365794063417106,79.68759488292062,5.8506335365805215,236.38011621866104,rice
90.00834651247119,52.46486401609255,46.169075115960005,23.928860824768883,68.39029794921355,6.222266362008748,90.4813346413971,maize
83.89722706964184,51.74890351792582,45.3076595511788,23.124855676351608,66.84229753133788,6.3978992325532005,71.24038060510372,maize
80.36133825877981,56.03381471425107,44.5576725302455,23.50263232099697,66.79504114122464,6.588247608989663,95.52843394521358,maize
84.74370456453912,56.13784010309549,49.76482832144779,24.76069245328049,66.55898172003951,6.47849669161167,96.78469562940315,maize
89.72128129648607,58.861993334815196,43.13337766411585,24.003591949439947,61.70798697635887,6.3633816397148255,87.74007670766778,maize
80.60818532748293,58.29993895102625,51.180894511572234,24.408251972242006,67.10216947057876,6.358415383037853,67.67362341013913,maize
80.90241302235349,54.60331403040648,44.3237056523157,24.804095090642626,60.93255808662034,6.350409216473331,81.03223236597849,maize
87.513470316734,51.26738236341739,41.16895066508931,23.55019024452287,62.61620163462484,6.315302977981622,101.09611740692426,maize
84.0030874792114,54.042680208967305,45.20975874298448,24.907497796355766,68.91069520342427,6.979142904227973,64.99805147344284,maize
87.91368110819263,55.65169358443158,41.771264399043694,24.454611124150073,67.5206604880826,6.562477324948967,86.87228929025832,maize
84.93858943692116,54.39375026383179,42.7447324565595,22.518224295706226,69.46219486905758,6.686219401424995,79.37999299379467,maize
88.15748641640305,53.266317675767034,46.191099900046474,25.730765749423494,64.18497684893812,6.397293731695026,97.24113271426353,maize
80.34214848681711,55.758654444909695,46.66674626595037,23.3991063074917,61.543253476169696,6.460949097790929,83.92397443070885,maize
84.9456190714528,53.488126775768166,43.13349689923722,22.01388558817778,64.27868840878897,6.350153663912225,93.6355861866205,maize
84.0518949353658,53.11580174882388,47.9622154351392,22.74594754849644,65.30609389172172,5.943141249666968,95.08914377252184,maize
79.52849084153141,55.93435850291032,48.4725232740634,22.774745807186015,65.23696614902003,6.210618051861948,106.52603255757018,maize
77.9643492345909,53.79402225961238,49.30890526968987,24.06260798238904,68.4010414362701,6.119770077204117,88.17352250692167,maize
88.08587065873598,55.73231316693506,46.58824022137717,23.671379393344516,63.91618872498967,6.027545406630162,93.3843993266035,maize
83.4207142800191,55.81961206855637,49.0902861362571,23.59580163883129,66.05610341540877,6.248974615397398,76.63450068785308,maize
80.39973873258701,51.58171299672527,39.35760471607783,24.743642358578974,62.03411855169618,6.778240692670143,100.7137220696437,maize
84.56719478384501,53.556276628403765,44.046280354114614,24.407850433431246,66.35095183413144,6.4906684047820855,83.15542036735772,maize
90.07608485807187,59.31333081974939,42.39898423102972,24.379257444773142,65.00932565055692,6.7710183900874465,84.95321252321028,maize
74.73667969582635,51.51376146179714,45.35767758338218,24.49179414879443,62.750559985146445,6.586306341149184,89.79976984635711,maize
78.26512589543503,48.65003665308841,43.28565234240979,24.739361601602685,64.29251191347544,6.6643373534001835,75.93404089194135,maize
80.8470110114713,49.41446454027246,44.5015264741508,21.47045598986707,64.44747276045433,6.31081163098604,92.05893026036044,maize
91.57530490024148,55.08732983973001,50.64652464061215,23.562674097282645,64.1895346119887,6.610029700380461,98.7071964563251,maize
86.27164142313683,55.092751834098095,44.490840610738864,21.38374792261263,70.31402372680306,6.653029989155613,92.63640441147562,maize
88.45292758207552,54.64716743372464,46.24137695157064,24.043271912157355,64.70466199307636,6.378904068630924,75.69992192239147,maize
79.86927586393196,58.642569486785504,44.30319201022729,23.994440433330787,64.26831166946799,6.617503477829395,88.88571635103307,maize
79.96208856128263,46.98149670069119,45.2271398638705,25.254638729747615,58.70764712716957,6.618899429300715,96.67826012681542,maize
87.0151617252522,56.18780162329247,45.018050041308214,25.425161271265345,62.31737794406157,6.3845939495626824,73.09810110630683,maize
85.2622344892095,59.68431460541072,46.34497219791948,24.243330057902842,64.21077972663095,6.264218629223091,80.32710587564057,maize
87.46932468488858,51.616657705324855,48.49592260664153,23.39956670712372,62.942441971470075,6.251333050301363,97.88889243673368,maize
84.15548054082197,53.86058046463032,49.942181992809985,24.582193335054885,69.14512278013339,6.518166163803507,92.43085890777557,maize
86.25164676904582,52.741324248314136,45.9288602457275,23.366498835210823,64.50518667381134,6.568672072445756,93.70774423914078,maize
85.711535882073,52.31696186176741,46.768640658106804,23.998328818267982,68.86533274795475,6.333569575603838,106.7354532686098,maize
88.49995325088216,54.02121398493088,41.5474064724433,25.18336358035292,65.1851139021511,6.505582921678481,94.21697500655583,maize
88.63153726875012,59.28245585105351,44.736369772753136,23.330674384812692,65.11168350926474,6.619812777589082,95.92099209389862,maize
77.71057602523703,60.51216002646256,47.820868394650766,24.966814367091,64.7336106568625,6.629820050079713,114.39670974496494,maize
74.88729150096616,53.99218232487956,47.59790591525146,24.812881642430764,65.01138875486437,6.825894825225722,88.07575897718559,maize
89.50785428943178,60.71518064219341,45.63482919838515,22.854249819443016,70.15638500914957,6.768165974761589,82.81905512743354,maize
90.34476291967871,55.10672943095388,47.659181878703855,25.16867295386088,58.04116781974635,6.289728799121126,93.8501675842242,maize
80.40719641218998,60.261073080103245,46.47230012698146,24.838279614445806,58.99536276668396,6.853553104002985,93.95091926450006,maize
76.63074067054467,54.72010405103953,48.600918774777966,24.12231106484719,63.37048750683166,6.3884949340433,85.25956147248412,maize
85.4456566945324,55.393173478138436,45.868077470871334,23.085211850366818,65.0435836458127,6.719423290615429,80.70842682400637,maize
89.18877201857738,56.096423417928506,43.932905053286895,22.968952777709315,67.07031327429203,6.514277191470729,110.78859979881071,maize
93.08917535095442,64.5365610381026,46.00752377079907,23.354804907716375,66.41926159408243,6.413448630524036,92.9415912334922,maize
87.32333907445653,57.55385672453437,36.208216872441675,24.65111335595035,63.84726226135829,6.120383659447264,83.40943156738132,maize
83.32727486536437,52.87820641014561,46.14865720915515,22.853249799118323,68.05713107972528,6.463971452854567,98.24337272051639,maize
80.98091220286811,57.90699361082758,35.0,24.525014698343846,68.0905862094582,6.172529520585822,89.01769363594799,maize
85.05153081251794,53.914502388746975,39.829609777783745,22.509893365345928,65.55217349381469,6.703132839526982,87.72406698313952,maize
83.65330883251634,53.53074945129637,46.355305802822954,23.75511769867338,67.88797271746053,6.818526457999242,95.06045584723044,maize
80.43219442422033,57.72580407967634,46.432588011800384,24.13157730548881,65.81793579029639,6.332648692247695,78.37305958591479,maize
94.2194004288848,55.093256763313455,41.51271365958021,26.9341561740707,63.31555091965135,6.563413855929047,93.17364483525455,maize
93.0332578093246,55.835727743535415,42.863693874363186,22.34722121337556,67.09345051700001,6.347667780378325,107.21659326958577,maize
90.11221907599943,55.04195566559588,49.11162296584239,25.76641747978816,65.33183936773604,6.368018206671274,94.1955989597758,maize
80.85617320985892,56.009749379816306,43.54790960528197,24.179810896784737,65.00401954026346,6.662643887811728,86.61409106594881,maize
88.84758695933776,56.27489769230845,51.72876093720895,24.493406301619157,69.41886071656873,6.491906965012883,85.43605247614582,maize
87.87831884274055,49.18909920188376,44.99424044047096,24.142017496065847,57.64738361437974,6.865326088805513,86.30694023989402,maize
86.99145530891823,56.9997180058286,46.224108530643804,24.53367218183428,60.74694748952129,6.398731179472387,87.71433589756997,maize
90.623493701697,52.053941740509096,49.85062319549582,23.81557787476558,61.43878872087689,6.709860629819643,86.59974120517555,maize
87.85917014287575,50.673102593321765,45.39308134858026,25.74486021774895,63.910218057293584,6.5204568167211345,98.2468029696711,maize
88.3300640633695,54.82476626842395,41.9929680579276,23.452234626930334,64.23617549070191,6.667113382046289,74.40111807111916,maize
87.86607827517494,55.25194300994336,44.67081764491713,25.358681486615097,60.478023056680854,6.406096891960711,97.7580004537092,maize
86.53356133600947,52.919481506283155,44.893167791429725,23.22675945574437,62.04452590306752,6.489592644114167,86.58282127371695,maize
76.97374991628618,57.49309557300392,40.9057750433953,23.927697784318454,62.41747496442929,6.475745235347223,93.39253007125835,maize
85.37629484834751,50.97347450088728,44.23250378597753,22.713644937251736,72.37227227622768,6.3244280058823845,79.85710880819222,maize
82.49713618517893,53.77916875368232,42.77342371800769,24.546028464417024,70.40522584324144,6.6390371222621685,101.95767960164493,maize
79.24071569061991,53.245377595201,47.7730732715623,25.73415114831184,63.764751746946054,6.636552291171457,101.21071464154686,maize
92.5681747868537,54.86023818898198,45.10383562255576,23.907172584214976,63.9092501290796,6.624646485930169,98.63631473175066,maize
92.78047903398567,55.83659285394172,44.15161275255729,23.76373716155531,61.552388008435116,6.822762787322706,76.36720701785815,maize
91.11649270133026,51.97632115112937,44.68145420813227,22.66245964431849,59.2756087603242,6.804362408259624,97.46208963959448,maize
86.14846037585144,57.172848032368684,45.6693660552185,23.72484881573723,64.64935944077443,6.421261615131682,93.64369578872137,maize
91.07781304428696,55.1890071050041,46.85044259906934,22.088646888334168,62.00644405026792,6.5783409868711775,75.55255877580689,maize
85.05423931270822,49.32416124006427,42.00086331399186,22.904546415937407,64.74544840501397,6.369043855255775,89.78132354606267,maize
85.91258774604,49.124225678808905,41.87523710213618,24.272143255330963,60.19938245286957,6.5049046163840565,93.28081040129936,maize
80.07937883292108,54.96304212121207,48.31403764620759,25.582815837289676,62.714076625069225,6.374052615685039,95.00467746440836,maize
86.78646087024478,54.33709804664094,43.76298938338581,27.371053033475402,65.4458812859085,6.840214764918571,91.5953523025397,maize
85.27173667790987,54.6897396592761,40.74947372220938,23.29609789791492,66.0986287933518,6.576376611572022,92.62108275162642,maize
79.13806547424491,54.91605263040935,46.331438128149316,25.722360187974527,66.25241587622604,6.454213883098071,103.26250253027786,maize
84.76961299682532,55.67667951853054,46.39010941809806,24.292502976481977,61.03853304752889,6.750659900089839,101.03430518919612,maize
84.64121696264436,57.8429488295449,40.40785422822988,23.81850282390435,67.56405719040669,6.044170763942963,64.19650541595531,maize
93.08902524990089,51.66668529724733,45.68844514639082,24.519113342071382,62.599364910194446,6.077038455078289,87.14305300646086,maize
89.02395997831034,51.48408522129762,47.20674927728512,24.074299780415952,66.89857374382191,6.667126117596153,88.51814075210444,maize
85.0515044759116,51.720028426337855,46.12315935511879,24.13247487073466,64.96808397014541,6.512698374104647,74.23111284545726,maize
86.11954289410487,55.86675000150612,46.89594445128419,23.510000204607998,60.87083750276616,6.55259372305476,90.8476475240908,maize
85.19895570146889,58.73484213593934,40.787192705727755,22.322268408241378,64.05140688625643,6.221456818303104,101.23881995169455,maize
84.08688706842004,53.70598168528147,45.993120464988586,22.147649756973504,66.0960912261913,6.495120920721423,80.22088926368468,maize
80.1290776117527,47.494900467521035,44.09214072158866,24.78389385993747,66.8388961414238,6.920736976184282,93.02760844820885,maize
84.32026655076882,49.888021412168875,43.551629523826065,23.667959891897144,64.57703630766675,6.673081920157132,81.75758870433206,maize
81.64255784506369,52.500889831611964,47.61166682825918,23.2846933204126,69.59533667180315,6.535638374479991,83.95279178688291,maize
79.37358007484585,53.32681333751436,49.43782353202269,24.010206752067784,68.02253231295968,6.407798678877963,103.29654270753032,maize
87.3004981654639,53.77483411823582,50.38311016380108,24.953918703498754,64.23003765080074,6.417139701107427,85.11697961899358,maize
86.76069096969955,55.11574336894275,48.94442361451772,24.216436731631678,67.25036543641083,6.052868443267996,94.15991240109562,maize
76.95981619884365,54.06476100753266,44.67079745510945,23.212734076030838,70.80138045556455,6.554104488393444,73.15903695545111,maize
84.44791913127193,58.148018831630225,46.05816048907903,25.47155154677874,70.88145380234909,6.67755145278119,106.76085805255393,maize
89.48065623654965,52.97194808295589,47.300468615352735,25.89502260357796,61.31600035753251,6.169119941294171,95.4238720167585,maize
89.76650682503345,52.41304612157337,45.36353384789839,24.593467986387424,62.22040066652855,6.361102452615569,88.35750141614764,maize
89.61626579298357,56.43662661556139,45.392292563734635,25.16839621361291,69.45475636020156,6.256932427230981,95.17991858999905,maize
85.17510943105657,50.39307379022164,47.47125939562854,25.490351996176575,61.82515684748709,6.297276249090159,77.31162513946971,maize
51.934490281572465,65.37639406657122,82.29399425173906,20.646456371793196,54.88088115295906,6.741858380900113,81.61036765109868,chickpea
46.28505709188839,65.15773721919308,86.74758682694846,21.407918391540786,56.327363814909134,7.0589043850912745,80.00591716659673,chickpea
46.73473931856837,72.46930023328065,87.24202428501764,22.16970336800865,54.08671971143,6.967572704032268,88.2550736758758,chickpea
45.65629144387943,68.73858729606222,77.16838631495786,19.209554350150857,53.77105321489599,6.824644918007794,86.88890811471254,chickpea
45.32255723970406,66.70599824045853,81.32866709379049,22.284191340145632,55.277062114763375,6.970725478600646,74.46406339292254,chickpea
50.105014793606536,69.37019790401146,87.59295410950223,24.283488954729002,49.23725222231445,6.6236221685045855,93.42008690922803,chickpea
48.459650687890836,59.59802869751367,84.40529664449649,21.45587404195769,56.43110538167937,6.856312169641771,84.29354068486874,chickpea
49.9440555302614,67.3382490388466,83.23223636804914,22.31176942816661,54.998310708631124,6.878727854444861,76.6680167858821,chickpea
47.46701991442911,74.99067816676786,81.68368239962004,23.229906031750478,55.11908057979269,6.758381880842748,93.91588085765406,chickpea
49.424499291539426,67.99629939901003,81.06074652859596,21.803255799967605,57.88220292278339,6.934914375511696,89.69256678697116,chickpea
45.929317210281106,67.75467438438501,83.58082148658872,21.30284777376222,49.141553409855256,6.697815476344331,75.51593506039065,chickpea
55.861494405285804,69.55548142365824,81.55359703130819,19.269116315533896,49.07849839042311,6.949415038016342,98.32887130193294,chickpea
41.62026093838563,70.85851966242879,82.34033017108334,22.769188863273968,55.82141153597056,6.957612460448601,89.94098026274645,chickpea
52.22851496336119,60.00949990166303,82.7947451479314,21.864197908325323,54.978649434614454,6.281153823264072,84.92352913281215,chickpea
52.62965294020364,61.19127569328365,79.95723176814938,20.784779378334207,55.5105308295758,7.082109612184473,96.92664104216334,chickpea
44.30440447762902,68.28859234157305,84.4954851520554,22.15191605233323,53.61361877448266,6.255711649756213,86.1947333787223,chickpea
55.8597760395849,64.81921289288434,93.42841743155782,21.29958357183258,56.99306102271979,6.729870440016556,84.78937693671976,chickpea
51.233088561044944,72.42009473332467,75.83630010252722,21.365888642661368,57.79791652897336,7.0499428666802615,80.04774912983508,chickpea
51.14177127558592,66.31809603793042,83.71504696571242,22.72754938733045,56.45194688185458,6.788129088575774,89.36387829480309,chickpea
47.605083201347036,60.24550974107581,79.6492871676791,20.393941106411386,54.21751462478625,6.564093733418439,88.57452225492985,chickpea
46.685401906679964,62.74494781183501,84.66525966569719,23.25677834328851,48.67693183715679,6.636721272965249,85.11010104917284,chickpea
46.714716898601466,57.188714926385344,82.67459052497948,20.322776604257914,57.307708624111385,7.05024662053252,79.07510234599297,chickpea
48.96448973619819,66.62202923518907,85.35695540265924,21.204758309973684,58.66518599865278,6.4753066165430155,85.97447390624555,chickpea
52.75444853137711,66.79355952275856,86.90814966190793,24.30753543287989,56.93367523595194,7.070153264687593,84.47650910678396,chickpea
48.17992831698032,65.90826483831788,83.22157919163068,23.35282571397091,52.36107271789748,6.839255090686753,74.9989426094935,chickpea
44.08208641323516,71.54579639636152,86.74519608155317,22.117124790994527,57.02138318100327,6.617482910563725,73.96140736506861,chickpea
50.59160148394368,71.9944493869376,73.70888289829246,20.87136374139854,57.581589123884335,6.736292560900975,89.23865034107327,chickpea
50.95431529898047,66.86104341241459,88.46419611718508,21.36487323196013,59.67644874339726,6.651641253485179,65.48583763711234,chickpea
49.9549732316792,59.49489874696179,83.90648306959628,22.087930377502836,52.37167022731613,7.018913914167412,86.54057895220944,chickpea
50.29562089946869,69.81480592684596,86.54191258404443,22.045027878807517,54.320636246367584,6.992823422903753,81.41437706684631,chickpea
46.48401951190822,69.58260085690716,77.92546595684429,21.890954884448846,57.241816153430364,6.51476357889417,94.81184955159932,chickpea
44.016290623260325,68.66021838808854,79.38461294397999,21.96300098309898,55.172230214314474,6.77129953688873,81.29898843134593,chickpea
44.24427463509708,71.18054905990543,83.04726860304291,21.74274986835386,51.64801719384617,6.681678795842866,89.94613160688922,chickpea
41.36701281828303,63.1318946382711,82.43610791498452,20.269625517231983,56.24384885508011,7.102234443849577,82.02314619071656,chickpea
48.38855729329731,75.03283269819427,83.56150720503746,21.380187109407,56.7359849014455,6.586730671965348,85.85311115114608,chickpea
